date,part,variant,initial_soc_kwh,final_soc_kwh,baseline_plan_cost_yuan,upward_adjustment_cost_yuan,downward_cancellation_refund_yuan,settled_normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,final_commitment_kwh,up_kwh,down_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,scenario_count_min
2025-09-03,q42,P1_bias2h,2686.619697793585,1596.0492252716501,39556.15658879347,0.0,0.0,39556.15658879347,624.8524183034003,40181.00900709687,59790.54450750466,59790.54450750466,0.0,0.0,111.27071384606882,1718.7056835569829,19036.345858228862,16400.953570435115,30
2025-09-04,q42,P1_bias2h,1596.0492252716501,2171.6262095294546,39114.72856013244,0.0,0.0,39114.72856013244,1241.7522325392408,40356.48079267168,60373.79797872668,60373.79797872668,0.0,0.0,182.27676412697213,2184.741940466107,20672.35771871334,16226.590466325793,30
2025-09-05,q42,P1_bias2h,2171.6262095294546,7350.113530776952,18080.487935041412,0.0,0.0,18080.487935041412,0.0,18080.487935041412,38645.99886906884,38645.99886906884,0.0,0.0,0.0,23532.71069141344,19096.77853613677,10807.752025148035,30
2025-09-06,q42,P1_bias2h,7350.113530776952,6816.264052157111,14439.975052712432,0.0,0.0,14439.975052712432,657.8766726897475,15097.851725402179,31115.712992850385,31115.712992850385,0.0,0.0,201.9843632050172,20666.32727771764,17951.32057418748,15021.034195849716,30
2025-09-07,q42,P1_bias2h,6816.264052157111,1674.9155253679626,32275.955222731332,0.0,0.0,32275.955222731332,25086.283355614563,57362.238578345896,48333.39646842926,48333.39646842926,0.0,0.0,4642.364587188495,0.0,13905.2163845333,15890.43894558221,30
2025-09-08,q42,P1_bias2h,1674.9155253679626,4431.661081203992,41575.26142864516,0.0,0.0,41575.26142864516,6311.943585699442,47887.205014344596,64669.19564088878,64669.19564088878,0.0,0.0,1379.7757407368877,0.8751916078402928,21955.029770695073,15302.503114010578,30
2025-09-09,q42,P1_bias2h,4431.661081203992,6076.865419520036,39930.889313583626,0.0,0.0,39930.889313583626,3947.4209042541424,43878.31021783777,61138.310914492904,61138.310914492904,0.0,0.0,693.7661737072647,3202.84578979427,21293.22698555158,15766.829953812341,30
2025-09-10,q42,P1_bias2h,6076.865419520036,2662.586000116953,40342.85817054128,0.0,0.0,40342.85817054128,7353.0442823015055,47695.90245284278,60332.44483637325,60332.44483637325,0.0,0.0,1292.7283517103876,43.20686591764934,17572.732366467208,17306.764694301222,30
2025-09-11,q42,P1_bias2h,2662.586000116953,5432.655125283412,43058.26858769104,0.0,0.0,43058.26858769104,1.7330640390880898,43060.00165173013,67423.70868321942,67423.70868321942,0.0,0.0,0.25949899514682784,6921.822622525396,23752.618756347558,16746.558979991707,30
2025-09-12,q42,P1_bias2h,5432.655125283412,10800.0,18500.620484286344,0.0,0.0,18500.620484286344,0.0,18500.620484286344,40508.929972589714,40508.929972589714,0.0,0.0,0.0,20085.316247035647,21270.248096363845,12398.290570809784,30
2025-09-13,q42,P1_bias2h,10800.0,10060.318616217548,14634.371660398949,0.0,0.0,14634.371660398949,0.0,14634.371660398949,32280.221277220648,32280.221277220648,0.0,0.0,0.0,20954.828039959335,20968.447364906286,17650.155610978305,30
2025-09-14,q42,P1_bias2h,10060.318616217548,3943.702148730045,35002.324269078905,0.0,0.0,35002.324269078905,32427.693952935457,67430.01822201436,51896.741730472044,51896.741730472044,0.0,0.0,5225.265365954588,0.0,13303.353511396765,16280.671164970134,30
2025-09-15,q42,P1_bias2h,3943.702148730045,6418.534192145833,42137.14451739164,0.0,0.0,42137.14451739164,0.0,42137.14451739164,63759.35648117319,63759.35648117319,0.0,0.0,0.0,1910.4165017698692,23971.371089451517,17189.461743381522,30
2025-09-16,q42,P1_bias2h,6418.534192145833,3888.9993390414897,42430.96057370325,0.0,0.0,42430.96057370325,0.0,42430.96057370325,62586.8683168041,62586.8683168041,0.0,0.0,0.0,2207.6120629640227,16652.987570003486,15765.501299496735,30
2025-09-17,q42,P1_bias2h,3888.9993390414897,6525.016853963075,44750.60701615551,0.0,0.0,44750.60701615551,38.19542291666694,44788.80243907218,67729.05092014164,67729.05092014164,0.0,0.0,7.62916666666672,1121.693142240139,22539.225163888106,15884.356619319939,30
2025-09-18,q42,P1_bias2h,6525.016853963075,4403.18279734146,39696.95744995418,0.0,0.0,39696.95744995418,5553.519923437957,45250.47737339213,59449.27470852327,59449.27470852327,0.0,0.0,875.1998492828681,60.40123922864541,16935.120278264643,15627.098076353817,30
2025-09-19,q42,P1_bias2h,4403.18279734146,10506.102497935208,18510.585090565655,0.0,0.0,18510.585090565655,0.0,18510.585090565655,40705.32745298438,40705.32745298438,0.0,0.0,0.0,14709.893499321644,23165.546876114167,13271.465239118106,30
2025-09-20,q42,P1_bias2h,10506.102497935208,9531.386472294218,14679.090765355555,0.0,0.0,14679.090765355555,274.8707811773854,14953.96154653294,32437.471696390738,32437.471696390738,0.0,0.0,95.07020293834333,13654.325855866518,21631.71964845329,18398.937338324064,30
2025-09-21,q42,P1_bias2h,9531.386472294218,4038.7559787694518,39702.74781691909,0.0,0.0,39702.74781691909,0.0,39702.74781691909,57882.822353926415,57882.822353926415,0.0,0.0,0.0,1633.3515989671168,15291.31955683288,17329.336285206915,30
2025-09-22,q42,P1_bias2h,4038.7559787694518,4527.353832537193,46030.79063128197,0.0,0.0,46030.79063128197,0.0,46030.79063128197,67915.09446395273,67915.09446395273,0.0,0.0,0.0,3214.028898467971,19196.35586189716,15109.310179745728,30
2025-09-23,q42,P1_bias2h,4527.353832537193,3875.651054874849,45133.23399152112,0.0,0.0,45133.23399152112,0.0,45133.23399152112,66581.33693045104,66581.33693045104,0.0,0.0,0.0,1289.7248750289689,19797.5209051834,16622.524433094666,30
2025-09-24,q42,P1_bias2h,3875.651054874849,3391.85408320414,42943.863939708695,0.0,0.0,42943.863939708695,4121.256891127884,47065.12083083658,63645.604505840674,63645.604505840674,0.0,0.0,657.0561100624295,15.384517945221319,19260.359328744904,16036.308330787011,30
2025-09-25,q42,P1_bias2h,3391.85408320414,6072.436668504036,45903.00456916138,0.0,0.0,45903.00456916138,106.25664583333257,46009.26121499471,69836.83854701355,69836.83854701355,0.0,0.0,15.371666666666556,2887.301650872955,22194.3965054597,15564.936842652445,30
2025-09-26,q42,P1_bias2h,6072.436668504036,9888.769510216924,16829.433565905172,0.0,0.0,16829.433565905172,0.0,16829.433565905172,37682.141674128274,37682.141674128274,0.0,0.0,0.0,12640.583516762648,20592.71105170544,13245.396394339816,30
2025-09-27,q42,P1_bias2h,9888.769510216924,8496.221993671574,15204.44846956325,0.0,0.0,15204.44846956325,1563.8085996692544,16768.257069232503,32811.50051249007,32811.50051249007,0.0,0.0,374.9433485755125,12719.143926900375,20627.84446871592,17961.84678455071,30
2025-09-28,q42,P1_bias2h,8496.221993671574,7615.385284480327,45711.622271747096,0.0,0.0,45711.622271747096,0.0,45711.622271747096,66899.61250784015,66899.61250784015,0.0,0.0,0.0,630.3663989821109,18812.473581386854,16030.856639195476,30
2025-09-29,q42,P1_bias2h,7615.385284480327,5582.970676807243,45753.99594530741,0.0,0.0,45753.99594530741,49.40652035975677,45803.40246566717,67102.24948535148,67102.24948535148,0.0,0.0,9.566564112645324,2769.6652155476486,17954.907267485603,16372.648033569118,30
2025-09-30,q42,P1_bias2h,5582.970676807243,5355.589116339892,46957.16001304038,0.0,0.0,46957.16001304038,483.80053383861605,47440.960546878996,69212.83420694643,69212.83420694643,0.0,0.0,76.83642243128978,286.6778468571547,19923.48115933948,16342.663143485588,30
2025-10-01,q42,P1_bias2h,5355.589116339892,6417.508159962733,43172.27976339527,0.0,0.0,43172.27976339527,0.0,43172.27976339527,66268.4081516017,66268.4081516017,0.0,0.0,0.0,12452.02797555186,16837.534228715576,12682.675585999055,30
2025-10-02,q42,P1_bias2h,6417.508159962733,6301.70683041814,40824.82072759897,0.0,0.0,40824.82072759897,0.0,40824.82072759897,63424.37953781038,63424.37953781038,0.0,0.0,0.0,8395.673928371307,17906.019417697633,14608.096924925214,30
2025-10-03,q42,P1_bias2h,6301.70683041814,10800.0,14930.390764918126,0.0,0.0,14930.390764918126,0.0,14930.390764918126,36026.99412669945,36026.99412669945,0.0,0.0,0.0,19896.559577286163,22446.405246261136,14133.124396847848,30
2025-10-04,q42,P1_bias2h,10800.0,9575.797581284805,12730.775688640113,0.0,0.0,12730.775688640113,1926.4219976826566,14657.19768632277,29556.752655865497,29556.752655865497,0.0,0.0,592.9463566520615,14369.30878746858,19927.31562399643,17242.907832280784,30
2025-10-05,q42,P1_bias2h,9575.797581284805,3369.3262044021617,36571.538215218316,0.0,0.0,36571.538215218316,0.0,36571.538215218316,55155.619859163795,55155.619859163795,0.0,0.0,0.0,3691.1060168169133,12180.93165723474,15452.378881554516,30
2025-10-06,q42,P1_bias2h,3369.3262044021617,4153.323930980316,39733.28981817019,0.0,0.0,39733.28981817019,4768.743353762377,44502.03317193257,61521.525439561345,61521.525439561345,0.0,0.0,734.0631569760048,38.495471699454015,19886.24168903978,15402.257814201877,30
2025-10-07,q42,P1_bias2h,4153.323930980316,7999.135047337604,41998.599209825756,0.0,0.0,41998.599209825756,0.0,41998.599209825756,67160.28211002407,67160.28211002407,0.0,0.0,0.0,971.1071904921041,26086.220604265312,17668.608684733343,30
2025-10-08,q42,P1_bias2h,7999.135047337604,8127.836162112285,39168.00198266079,0.0,0.0,39168.00198266079,0.0,39168.00198266079,61516.54035995926,61516.54035995926,0.0,0.0,0.0,900.7449867480427,21165.62475393339,17028.325047388833,30
2025-10-09,q42,P1_bias2h,8127.836162112285,8060.281569312895,41401.39416184011,0.0,0.0,41401.39416184011,0.0,41401.39416184011,65684.42985368139,65684.42985368139,0.0,0.0,0.0,6188.884179367281,19980.85855000125,16245.294559020462,30
2025-10-10,q42,P1_bias2h,8060.281569312895,10800.0,14369.677774074644,0.0,0.0,14369.677774074644,0.0,14369.677774074644,35388.90806640068,35388.90806640068,0.0,0.0,0.0,19010.288827244367,24048.74597300662,17013.737650516967,30
2025-10-11,q42,P1_bias2h,10800.0,9021.13392076678,12679.562751277474,0.0,0.0,12679.562751277474,0.0,12679.562751277474,30627.5120472868,30627.5120472868,0.0,0.0,0.0,14372.437562473075,19735.475646264727,17586.714744784334,30
2025-10-12,q42,P1_bias2h,9021.13392076678,7117.081174022256,37649.51494787316,0.0,0.0,37649.51494787316,4168.086732927866,41817.60168080103,59617.68642223144,59617.68642223144,0.0,0.0,677.8846262238205,30.597337500028402,18229.816840484113,16479.799112862216,30
2025-10-13,q42,P1_bias2h,7117.081174022256,8067.28796509964,41416.24424877649,0.0,0.0,41416.24424877649,0.0,41416.24424877649,65355.609720697306,65355.609720697306,0.0,0.0,0.0,3545.4743686643624,20671.33652664894,15888.596474616,30
2025-10-14,q42,P1_bias2h,8067.28796509964,7993.810265453241,42217.18980819832,0.0,0.0,42217.18980819832,728.1360089912071,42945.32581718953,65990.28697681784,65990.28697681784,0.0,0.0,143.10110491757771,1266.2015184012143,21892.03794569801,17798.680665697146,30
2025-10-15,q42,P1_bias2h,7993.810265453241,8475.58913020111,43082.12175110915,0.0,0.0,43082.12175110915,0.0,43082.12175110915,67492.83234667266,67492.83234667266,0.0,0.0,0.0,1095.2990349390934,21283.72991294994,16806.22025121637,30
2025-10-16,q42,P1_bias2h,8475.58913020111,8408.13147459832,42486.70593232234,0.0,0.0,42486.70593232234,5026.4486196062735,47513.15455192861,66046.44967037355,66046.44967037355,0.0,0.0,901.3165995749814,27.650918408506982,21128.180482013428,17174.538080473387,30
2025-10-17,q42,P1_bias2h,8408.13147459832,10030.916362032236,14210.127705829826,0.0,0.0,14210.127705829826,0.0,14210.127705829826,34468.80119717152,34468.80119717152,0.0,0.0,0.0,12817.44006508251,22035.028509114825,16387.86669369249,30
2025-10-18,q42,P1_bias2h,10030.916362032236,9610.674983365408,13473.124791802202,0.0,0.0,13473.124791802202,0.0,13473.124791802202,32366.127290059776,32366.127290059776,0.0,0.0,0.0,12720.702402053586,20773.941379682477,17205.109758342955,30
2025-10-19,q42,P1_bias2h,9610.674983365408,7226.100832334108,43214.47133293601,0.0,0.0,43214.47133293601,0.0,43214.47133293601,65729.16504508967,65729.16504508967,0.0,0.0,0.0,185.74812032770603,20020.05856503578,18362.36417360715,30
2025-10-20,q42,P1_bias2h,7226.100832334108,8530.532289209275,46574.33690961203,0.0,0.0,46574.33690961203,0.0,46574.33690961203,72086.89535102254,72086.89535102254,0.0,0.0,0.0,2174.482303990673,22619.17036409246,17147.539683727242,30
2025-10-21,q42,P1_bias2h,8530.532289209275,8002.596413588757,46203.737935164194,0.0,0.0,46203.737935164194,0.0,46203.737935164194,70192.3306591075,70192.3306591075,0.0,0.0,0.0,182.15566640067607,21172.294372448865,17624.700729742042,30
2025-10-22,q42,P1_bias2h,8002.596413588757,8658.012304318036,46713.65788518855,0.0,0.0,46713.65788518855,0.0,46713.65788518855,71985.19220009916,71985.19220009916,0.0,0.0,0.0,1031.3540451336303,25310.87975425883,19911.938299293295,30
2025-10-23,q42,P1_bias2h,8658.012304318036,8470.026846750327,47961.97561093583,0.0,0.0,47961.97561093583,0.0,47961.97561093583,73691.72645527343,73691.72645527343,0.0,0.0,0.0,6746.524406372986,19657.32593356865,16091.620918001541,30
2025-10-24,q42,P1_bias2h,8470.026846750327,9804.58506908753,14374.034825727478,0.0,0.0,14374.034825727478,78.92164877262485,14452.956474500103,35276.1926927801,35276.1926927801,0.0,0.0,18.87174767398968,11407.327922470256,22455.70211165102,16988.01631033385,30
2025-10-25,q42,P1_bias2h,9804.58506908753,9741.169322231566,13904.993723529115,0.0,0.0,13904.993723529115,0.0,13904.993723529115,34111.40017920737,34111.40017920737,0.0,0.0,0.0,10465.619221230341,22654.85472007405,18407.506495430353,30
2025-10-26,q42,P1_bias2h,9741.169322231566,7516.417938681995,45470.02315627378,0.0,0.0,45470.02315627378,0.0,45470.02315627378,68830.69396623336,68830.69396623336,0.0,0.0,0.0,2894.9814814947495,17861.456385613466,16470.055917541515,30
2025-10-27,q42,P1_bias2h,7516.417938681995,7811.232341568688,45265.07197186591,0.0,0.0,45265.07197186591,0.0,45265.07197186591,69932.79913769045,69932.79913769045,0.0,0.0,0.0,2103.507593601841,21112.51007802065,16835.8002005987,30
2025-10-28,q42,P1_bias2h,7811.232341568688,7681.236839729381,45694.14205620145,0.0,0.0,45694.14205620145,1521.9071291864334,47216.04918538788,69425.41658985065,69425.41658985065,0.0,0.0,259.61941036578276,5.079390618797447,20129.109796068456,16421.574886470833,30
2025-10-29,q42,P1_bias2h,7681.236839729381,7809.036027948741,48157.50447514873,0.0,0.0,48157.50447514873,2920.9773339898647,51078.4818091386,73306.337202602,73306.337202602,0.0,0.0,474.9970074167872,202.78573452961768,21848.80213732498,17582.51046183581,30
2025-10-30,q42,P1_bias2h,7809.036027948741,8232.918228428152,47028.12133372369,0.0,0.0,47028.12133372369,0.0,47028.12133372369,71093.33210467048,71093.33210467048,0.0,0.0,0.0,1631.7254313447656,22591.026541548654,17917.237518222933,30
2025-10-31,q42,P1_bias2h,8232.918228428152,10725.240024497694,15181.121435451652,0.0,0.0,15181.121435451652,0.0,15181.121435451652,36681.3144291327,36681.3144291327,0.0,0.0,0.0,6261.541524301866,22486.26958790304,15970.788749738878,30
2025-11-01,q42,P1_bias2h,10725.240024497694,10559.444256068755,13940.618443282088,0.0,0.0,13940.618443282088,0.0,13940.618443282088,33750.19291806737,33750.19291806737,0.0,0.0,0.0,7376.582285268034,20940.991531852884,17111.419332386882,30
2025-11-02,q42,P1_bias2h,10559.444256068755,8407.94468652165,47735.85954858413,0.0,0.0,47735.85954858413,695.0586796975929,48430.91822828172,71056.25192646368,71056.25192646368,0.0,0.0,133.0186435726869,169.66347955206322,21892.488261807193,19669.265104656217,30
2025-11-03,q42,P1_bias2h,8407.94468652165,8703.626302762796,51351.03051922125,0.0,0.0,51351.03051922125,0.0,51351.03051922125,76182.90851913454,76182.90851913454,0.0,0.0,0.0,2258.6651256198,21858.945555601993,17439.632445420582,30
2025-11-04,q42,P1_bias2h,8703.626302762796,8996.648741411387,49423.02716445065,0.0,0.0,49423.02716445065,0.0,49423.02716445065,74295.88746628126,74295.88746628126,0.0,0.0,0.0,2297.0217437756,21868.807865203125,17450.014176030796,30
2025-11-05,q42,P1_bias2h,8996.648741411387,10118.584811376919,52005.470987593,0.0,0.0,52005.470987593,0.0,52005.470987593,77099.2541496305,77099.2541496305,0.0,0.0,0.0,2267.3125370996618,21811.468857343163,16657.54731147899,30
2025-11-06,q42,P1_bias2h,10118.584811376919,7103.97535292652,49627.65845373379,0.0,0.0,49627.65845373379,1325.6760981244993,50953.334551858294,72149.21351547605,72149.21351547605,0.0,0.0,255.33424971148344,128.78700661674554,19049.077479874533,18142.901271303737,30
2025-11-07,q42,P1_bias2h,7103.97535292652,10683.567747952256,15662.928241673058,0.0,0.0,15662.928241673058,527.8760057944305,16190.80424746749,38470.1394967116,38470.1394967116,0.0,0.0,104.31299164505711,7245.111454511122,25206.558394679163,17195.67914416696,30
2025-11-08,q42,P1_bias2h,10683.567747952256,10541.095791148944,14681.698739112586,0.0,0.0,14681.698739112586,0.0,14681.698739112586,34837.02294162416,34837.02294162416,0.0,0.0,0.0,7273.590317897964,20528.685709732526,16756.460186006334,30
2025-11-09,q42,P1_bias2h,10541.095791148944,9103.356174491688,50949.843960912636,0.0,0.0,50949.843960912636,371.9277750215566,51321.77173593419,74977.98101797553,74977.98101797553,0.0,0.0,57.480530874207034,1108.6104702820785,20389.471316978164,17809.437421743838,30
2025-11-10,q42,P1_bias2h,9103.356174491688,8367.326009982633,52534.72333896867,0.0,0.0,52534.72333896867,4334.74778080535,56869.471119774025,76560.45865636782,76560.45865636782,0.0,0.0,756.4760502365567,21.173807142945975,21577.604986945153,18140.287187483722,30
2025-11-11,q42,P1_bias2h,8367.326009982633,6575.651555160674,53085.57497775655,0.0,0.0,53085.57497775655,0.0,53085.57497775655,76708.80988658723,76708.80988658723,0.0,0.0,0.0,3253.154583713035,18469.17181867,16572.53618246246,30
2025-11-12,q42,P1_bias2h,6575.651555160674,6529.144920309244,52493.893539412886,0.0,0.0,52493.893539412886,0.0,52493.893539412886,77021.44824854507,77021.44824854507,0.0,0.0,0.0,1999.8029095641064,21618.49242288031,17552.83483389934,30
2025-11-13,q42,P1_bias2h,6529.144920309244,4998.189244107729,52131.88680003283,0.0,0.0,52131.88680003283,1760.2364417834679,53892.1232418163,75217.40980059098,75217.40980059098,0.0,0.0,286.71517269129924,534.0337889438032,20800.420927648265,18226.20105997646,30
2025-11-14,q42,P1_bias2h,4998.189244107729,10541.328515181534,16560.475979569263,0.0,0.0,16560.475979569263,0.0,16560.475979569263,40905.65489024628,40905.65489024628,0.0,0.0,0.0,3668.45419629953,24473.263420949115,14834.518027002361,30
2025-11-15,q42,P1_bias2h,10541.328515181534,10403.876779938364,15408.741139687938,0.0,0.0,15408.741139687938,0.0,15408.741139687938,35576.58906403843,35576.58906403843,0.0,0.0,0.0,3428.7480052663577,21366.63528328559,17430.681141180183,30
2025-11-16,q42,P1_bias2h,10403.876779938364,8456.689198484713,53925.67928891229,0.0,0.0,53925.67928891229,0.0,53925.67928891229,77151.82113492247,77151.82113492247,0.0,0.0,0.0,305.64972668247697,21916.29393797341,19504.666913066743,30
2025-11-17,q42,P1_bias2h,8456.689198484713,8937.304113556094,53751.3468438518,0.0,0.0,53751.3468438518,0.0,53751.3468438518,78005.1892889715,78005.1892889715,0.0,0.0,0.0,314.4810170391197,24012.634289656904,19017.680351057854,30
2025-11-18,q42,P1_bias2h,8937.304113556094,6956.487294329739,53516.674984014644,0.0,0.0,53516.674984014644,2013.6450742524985,55530.32005826714,76691.33533465225,76691.33533465225,0.0,0.0,375.1238584548663,23.697632091977994,20710.23613150286,18558.026403821044,30
2025-11-19,q42,P1_bias2h,6956.487294329739,9183.703520224826,56466.80407165621,0.0,0.0,56466.80407165621,2711.123978446253,59177.92805010246,81734.84249427015,81734.84249427015,0.0,0.0,484.01020714338983,66.37370127999714,25156.172614883995,18372.005214750458,30
2025-11-20,q42,P1_bias2h,9183.703520224826,9970.092376047567,54968.33525177394,0.0,0.0,54968.33525177394,0.0,54968.33525177394,80625.38496925478,80625.38496925478,0.0,0.0,0.0,639.4258628942973,23605.963698877316,18413.08062585016,30
2025-11-21,q42,P1_bias2h,9970.092376047567,10718.404639362216,15416.268886778238,0.0,0.0,15416.268886778238,562.6279245265312,15978.896811304769,36316.691949802145,36316.691949802145,0.0,0.0,123.23246250947719,2744.6558890166107,21881.07062971141,17050.18617308307,30
2025-11-22,q42,P1_bias2h,10718.404639362216,10222.283568947718,15789.146745262282,0.0,0.0,15789.146745262282,0.0,15789.146745262282,36169.54975707685,36169.54975707685,0.0,0.0,0.0,2454.441753568981,20746.249913408374,17250.97139323383,30
2025-11-23,q42,P1_bias2h,10222.283568947718,9934.346557937843,55388.99311723473,0.0,0.0,55388.99311723473,641.0185834133995,56030.01170064813,79670.8265097806,79670.8265097806,0.0,0.0,135.02734550657314,401.13798439466194,23325.06788141095,19152.44829385176,30
2025-11-24,q42,P1_bias2h,9934.346557937843,9400.412016480766,54815.342233653784,0.0,0.0,54815.342233653784,82.66510185176388,54898.00733550555,79175.18367408392,79175.18367408392,0.0,0.0,15.64737873400793,977.5821076270138,23851.822802643663,19800.51755745273,30
2025-11-25,q42,P1_bias2h,9400.412016480766,7474.666740026769,57317.83064655165,0.0,0.0,57317.83064655165,0.0,57317.83064655165,80860.60919626805,80860.60919626805,0.0,0.0,0.0,2575.0830478303183,20263.349634629958,18146.483952858875,30
2025-11-26,q42,P1_bias2h,7474.666740026769,6456.931191422418,56643.68478850864,0.0,0.0,56643.68478850864,0.0,56643.68478850864,80078.64924964169,80078.64924964169,0.0,0.0,0.0,254.94184907915178,20957.907952490194,17891.867435260967,30
2025-11-27,q42,P1_bias2h,6456.931191422418,8535.083596382457,57602.00701912326,0.0,0.0,57602.00701912326,0.0,57602.00701912326,82948.43751465024,82948.43751465024,0.0,0.0,0.0,580.0027294713286,24827.394144113427,18239.852092267844,30
2025-11-28,q42,P1_bias2h,8535.083596382457,10539.03826173699,15922.318045860451,0.0,0.0,15922.318045860451,65.92928970134706,15988.247335561799,38880.44202824427,38880.44202824427,0.0,0.0,16.463800649605957,1530.500979954402,24429.511053265232,17984.344754325757,30
2025-11-29,q42,P1_bias2h,10539.03826173699,10347.801854416288,17031.57023264962,0.0,0.0,17031.57023264962,0.0,17031.57023264962,40108.50230515568,40108.50230515568,0.0,0.0,0.0,1130.4967333684856,22214.043359872805,18165.487888085616,30
2025-11-30,q42,P1_bias2h,10347.801854416288,9101.49568590698,58482.77882497093,0.0,0.0,58482.77882497093,4850.833021380782,63333.611846351705,82461.93295299885,82461.93295299885,0.0,0.0,817.7566178389229,11.420501542095735,21816.40265414414,18792.96170151513,30
2025-12-01,q42,P1_bias2h,9101.49568590698,6682.749045708474,63877.06717195849,0.0,0.0,63877.06717195849,21330.165028782314,85207.23220074081,83771.89498378633,83771.89498378633,0.0,0.0,4309.27062810528,128.17689923796172,20162.80502894202,18508.744049621695,30
2025-12-02,q42,P1_bias2h,6682.749045708474,10687.198470071926,75736.28056010994,0.0,0.0,75736.28056010994,2332.587751479907,78068.86831158985,97743.65759505652,97743.65759505652,0.0,0.0,351.77133368827606,928.4926756356613,25921.693795694948,17392.567492585804,30
2025-12-03,q42,P1_bias2h,10687.198470071926,8109.907795184521,69263.78410480802,0.0,0.0,69263.78410480802,1097.245761002488,70361.0298658105,88508.95238956323,88508.95238956323,0.0,0.0,183.24221086573016,40.74960893911236,20043.463327483467,18554.76690266028,30
2025-12-04,q42,P1_bias2h,8109.907795184521,9501.748626782055,72403.80228413714,0.0,0.0,72403.80228413714,191.1219387763727,72594.92422291351,94033.97630654441,94033.97630654441,0.0,0.0,26.924609526165682,1658.0723469547424,23047.17405620026,17415.554237084427,30
2025-12-05,q42,P1_bias2h,9501.748626782055,10800.0,20571.06063665259,0.0,0.0,20571.06063665259,5413.497915438513,25984.558552091105,46025.82596380728,46025.82596380728,0.0,0.0,1290.3272966539703,531.3702728740328,22656.46878083018,17183.313476576295,30
2025-12-06,q42,P1_bias2h,10800.0,10623.538677823572,22544.35529044163,0.0,0.0,22544.35529044163,531.0080111372915,23075.36330157892,47927.7870897963,47927.7870897963,0.0,0.0,121.94634053754487,49.33146342041334,23655.717580029275,19319.946429782503,30
2025-12-07,q42,P1_bias2h,10623.538677823572,9788.343247749815,77018.43219749338,0.0,0.0,77018.43219749338,0.0,77018.43219749338,97276.90926384018,97276.90926384018,0.0,0.0,0.0,6707.530188236176,19307.2300666863,16390.532241082285,30
2025-12-08,q42,P1_bias2h,9788.343247749815,5849.536267813098,70329.9984805101,0.0,0.0,70329.9984805101,0.0,70329.9984805101,90634.2312658838,90634.2312658838,0.0,0.0,0.0,2761.792670968628,18790.28294837664,18765.05547012812,30
2025-12-09,q42,P1_bias2h,5849.536267813098,3994.436392692272,70309.50219843935,0.0,0.0,70309.50219843935,10.127470180353248,70319.6296686197,92450.6124587683,92450.6124587683,0.0,0.0,1.3700581953941082,2665.757956583988,21407.158849061976,19009.388555348938,30
2025-12-10,q42,P1_bias2h,3994.436392692272,7225.138683199156,72374.24907832999,0.0,0.0,72374.24907832999,0.0,72374.24907832999,96701.63243195179,96701.63243195179,0.0,0.0,0.0,154.09806750329938,27643.59913855589,19483.683240774073,30
2025-12-11,q42,P1_bias2h,7225.138683199156,9104.632010808371,70652.90761963512,0.0,0.0,70652.90761963512,0.0,70652.90761963512,95832.48581316457,95832.48581316457,0.0,0.0,0.0,3446.271066962925,24912.716059754544,18487.75601355288,30
2025-12-12,q42,P1_bias2h,9104.632010808371,10322.209105646223,20573.429500404498,0.0,0.0,20573.429500404498,13354.075527880053,33927.50502828455,46286.81431539663,46286.81431539663,0.0,0.0,2604.119516706307,23.075437485436737,21355.923820684762,16202.478909400594,30
2025-12-13,q42,P1_bias2h,10322.209105646223,10308.456892418262,22539.45866866807,0.0,0.0,22539.45866866807,0.0,22539.45866866807,48491.99527043982,48491.99527043982,0.0,0.0,0.0,648.474334305782,21354.550235294068,17309.562682493364,30
2025-12-14,q42,P1_bias2h,10308.456892418262,5471.981541580558,72189.15725919508,0.0,0.0,72189.15725919508,0.0,72189.15725919508,90829.0907661628,90829.0907661628,0.0,0.0,0.0,3003.4514889621414,17893.396278708347,18846.478801507692,30
2025-12-15,q42,P1_bias2h,5471.981541580558,6616.48524956615,71880.09809694065,0.0,0.0,71880.09809694065,1982.7910844432683,73862.88918138391,94920.12115860195,94920.12115860195,0.0,0.0,275.6754067878642,46.15465353637296,24473.84530526181,18793.761360075034,30
2025-12-16,q42,P1_bias2h,6616.48524956615,9379.577086705483,74044.81215677242,0.0,0.0,74044.81215677242,0.0,74044.81215677242,98492.07973895203,98492.07973895203,0.0,0.0,0.0,1628.9188857319496,26096.24666558612,18651.177145699363,30
2025-12-17,q42,P1_bias2h,9379.577086705483,8003.765158083219,72414.60717182403,0.0,0.0,72414.60717182403,0.0,72414.60717182403,93948.78262323423,93948.78262323423,0.0,0.0,0.0,3043.572626751946,20797.86139776664,18084.498467951016,30
2025-12-18,q42,P1_bias2h,8003.765158083219,8545.992226098064,70686.16261047992,0.0,0.0,70686.16261047992,0.0,70686.16261047992,93868.47855345241,93868.47855345241,0.0,0.0,0.0,1615.104705235708,23153.17115966679,18266.064278116744,30
2025-12-19,q42,P1_bias2h,8545.992226098064,9713.435648142271,20889.10332783121,0.0,0.0,20889.10332783121,6586.248201768557,27475.351529599768,46836.14979687031,46836.14979687031,0.0,0.0,1309.7774628972263,6.849694982533947,21999.932552343264,16769.24628755826,30
